timestamp,rssi,rate,channel,bandwidth,data_length,esp_timestamp,csi_data
2026-03-06T16:49:38.831348,-49,11,11,0,128,5884653,"[33, 17, 18, 0, -33, -6, -38, -7, -42, -8, -43, -8, -43, -7, -41, -7, -38, -6, -34, -5, -28, -4, -22, -3, -16, -1, -9, 1, -2, 3, 5, 5, 12, 7, 17, 9, 21, 11, 24, 14, 26, 15, 26, 16, 26, 16, 24, 17, 22, 16, 18, 15, 15, 14, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 4, -19, 17, -21, 16, -22, 15, -21, 13, -19, 11, -17, 8, -13, 6, -8, 3, -3, 1, 4, -1, 11, -2, 17, -3, 23, -3, 28, -3, 33, -3, 36, -3, 37, -3, 38, -3, 37, -3, 34, -3, 30, -3, 24, -3, 17, -3, 9, -3, 0, -4, -7, -4]"
2026-03-06T16:49:39.035293,-50,11,11,0,128,6089488,"[33, 17, 18, 0, -22, -33, -18, -25, -13, -17, -9, -8, -5, 1, 0, 9, 3, 17, 7, 23, 10, 29, 12, 33, 13, 36, 14, 38, 14, 39, 13, 38, 11, 35, 9, 31, 7, 26, 5, 20, 4, 13, 3, 6, 2, 0, 2, -7, 3, -13, 4, -18, 6, -21, 1, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -1, -3, -1, 1, 1, 7, 3, 12, 5, 18, 8, 22, 12, 26, 15, 29, 19, 30, 21, 30, 23, 29, 23, 26, 22, 22, 20, 17, 17, 13, 12, 8, 6, 2, 0, -4, -7, -9, -14, -14, -21, -19, -28, -23, -34, -26, -39, -29, -43, -30, -45, -30, -45]"
2026-03-06T16:49:39.346367,-50,11,11,0,128,6396683,"[33, 17, 18, 0, -19, -14, -25, -15, -29, -17, -32, -19, -33, -20, -34, -21, -32, -21, -30, -21, -28, -20, -24, -18, -21, -15, -17, -11, -14, -7, -12, -2, -10, 3, -9, 8, -9, 13, -10, 17, -11, 20, -13, 22, -15, 22, -16, 22, -18, 21, -19, 18, -19, 15, -5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 23, 8, 24, 10, 24, 13, 23, 15, 21, 16, 19, 16, 16, 15, 14, 12, 11, 9, 10, 4, 9, -2, 10, -8, 11, -13, 13, -19, 16, -23, 18, -26, 21, -28, 24, -30, 25, -30, 26, -29, 26, -27, 24, -25, 21, -22, 16, -19, 10, -17, 5, -15]"
2026-03-06T16:49:39.550434,-49,11,11,0,128,6601487,"[35, 49, 18, 0, 20, 2, 27, 1, 32, 0, 37, 0, 39, -1, 40, 0, 40, 0, 38, 1, 35, 1, 31, 1, 26, 0, 21, -1, 15, -2, 8, -4, 2, -7, -3, -10, -7, -13, -11, -17, -13, -20, -15, -23, -15, -26, -14, -27, -12, -28, -10, -27, -7, -26, -2, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -5, -17, -20, -17, -23, -16, -25, -14, -27, -13, -27, -11, -26, -9, -24, -7, -20, -6, -15, -6, -9, -7, -3, -8, 4, -11, 10, -14, 16, -17, 21, -20, 25, -23, 28, -26, 30, -27, 31, -28, 31, -27, 29, -25, 27, -22, 24, -17, 20, -11, 16, -6, 13]"
2026-03-06T16:49:39.659467,-51,11,11,0,384,6605801,"[114, -96, 6, 0, -13, 8, -16, 13, -18, 16, -21, 19, -22, 20, -22, 21, -22, 21, -21, 19, -20, 17, -18, 15, -16, 13, -12, 10, -8, 8, -3, 6, 1, 4, 6, 3, 10, 2, 14, 1, 17, 1, 19, 1, 21, 3, 21, 5, 21, 6, 19, 7, 18, 8, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 17, 6, 18, 7, 19, 9, 18, 11, 18, 12, 16, 12, 14, 11, 12, 9, 9, 6, 6, 3, 4, -1, 3, -6, 1, -11, 0, -16, 0, -20, -1, -24, -1, -28, 0, -30, 1, -31, 1, -31, 1, -30, 1, -28, 1, -25, 0, -20, -1, -15, -3, -10, -44, 0, 23, -4, 23, -2, 24, 0, 26, 0, 28, -2, 28, -6, 25, -9, 22, -10, 19, -9, 18, -6, 19, -5, 21, -5, 22, -7, 22, -10, 20, -12, 18, -12, 16, -11, 16, -9, 17, -7, 18, -6, 20, -8, 19, -9, 17, -11, 15, -10, 14, -8, 14, -6, 15, -3, 16, -1, 6, 0, 2, 0, -1, 0, -1, -1, -1, -1, 1, 0, 5, 0, 16, 1, 17, 1, 18, 0, 18, -1, 17, -1, 16, -1, 16, 1, 17, 4, 19, 5, 21, 5, 23, 4, 23, 3, 22, 2, 19, 2, 18, 4, 19, 6, 21, 7, 24, 7, 26, 4, 26, 2, 25, 0, 23, 0, 22, 2, 24, 4, 27, 4, 30, 3, 32, 0, 33, -3, -44, 0, -44, 4, -43, 3, -42, 2, -39, 2, -36, 4, -34, 6, -33, 9, -33, 11, -34, 11, -34, 11, -32, 10, -30, 9, -28, 9, -26, 11, -26, 13, -26, 14, -27, 14, -28, 13, -27, 11, -25, 10, -23, 9, -22, 10, -21, 11, -22, 11, -23, 10, -24, 8, -24, 5, -23, 3, -9, 0, -3, -1, 0, -1, 1, 0, 0, 0, -3, -1, -8, -2, -22, -5, -21, -5, -21, -5, -22, -5, -24, -6, -26, -7, -27, -8, -27, -10, -27, -10, -26, -10, -27, -8, -28, -7, -31, -7, -33, -8, -34, -10, -33, -12, -31, -12, -30, -10, -31, -7, -33, -5, -35, -3, -38, -3, -40, -4, -40, -5, -39, -5, -38, -4, -37, -1, -37, 2]"
2026-03-06T16:49:39.855478,-52,11,11,0,128,6908683,"[33, 17, 18, 0, -34, 12, -26, 10, -18, 7, -10, 5, -2, 3, 6, 2, 14, 0, 20, -1, 26, -3, 30, -4, 33, -4, 35, -4, 35, -4, 35, -4, 33, -4, 30, -3, 25, -2, 20, -2, 15, -2, 9, -3, 2, -3, -4, -4, -9, -6, -13, -8, -16, -10, -5, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1, -2, 4, 0, 0, 3, -6, 6, -11, 10, -15, 14, -20, 18, -23, 22, -25, 25, -26, 27, -26, 27, -24, 26, -22, 24, -19, 20, -15, 15, -11, 9, -8, 2, -4, -5, 0, -12, 4, -20, 8, -27, 11, -33, 13, -39, 15, -43, 16, -45, 17, -45, 17]"
2026-03-06T16:49:40.060457,-50,11,11,0,128,7113484,"[33, 17, 18, 0, 9, -23, 10, -29, 11, -34, 13, -37, 14, -39, 14, -39, 14, -38, 13, -35, 11, -32, 10, -28, 8, -23, 5, -17, 1, -12, -4, -7, -9, -2, -13, 2, -18, 4, -23, 6, -27, 6, -29, 6, -31, 4, -32, 3, -31, 1, -29, -1, -27, -3, -7, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, 1, -25, 7, -26, 5, -27, 3, -27, 2, -26, 0, -24, -1, -20, -2, -16, -1, -11, 0, -6, 3, -1, 6, 4, 10, 9, 15, 12, 20, 14, 24, 16, 28, 17, 31, 18, 33, 17, 34, 17, 33, 15, 32, 14, 28, 12, 23, 11, 16, 10, 9, 9, 3]"
2026-03-06T16:49:40.264278,-52,11,11,0,128,7318281,"[33, 17, 18, 0, -40, -3, -33, -2, -26, -1, -18, 1, -10, 4, -2, 6, 6, 9, 12, 12, 17, 15, 21, 18, 24, 21, 26, 23, 27, 24, 26, 25, 24, 25, 22, 24, 18, 21, 15, 18, 11, 13, 8, 8, 6, 3, 4, -2, 3, -8, 3, -13, 4, -16, 1, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 7, 3, 3, 3, -3, 5, -8, 7, -14, 10, -19, 14, -24, 18, -27, 21, -28, 24, -28, 26, -27, 26, -25, 25, -22, 22, -19, 17, -15, 12, -12, 5, -9, -2, -5, -10, -3, -18, -1, -26, 1, -34, 1, -40, 1, -45, 1, -49, 0, -50, -1]"
2026-03-06T16:49:40.570511,-52,11,11,0,128,7625483,"[35, 49, 18, 0, 27, -27, 22, -23, 16, -18, 9, -13, 2, -9, -5, -5, -12, -1, -19, 2, -24, 5, -29, 7, -33, 8, -36, 9, -37, 8, -38, 7, -36, 6, -33, 5, -30, 3, -25, 2, -19, 2, -12, 2, -6, 3, 0, 4, 5, 6, 10, 9, 12, 11, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2, -6, -5, -4, -2, -1, 3, 0, 9, 2, 15, 2, 21, 1, 26, 0, 31, -1, 34, -3, 35, -4, 36, -6, 34, -6, 30, -6, 26, -5, 21, -3, 14, 0, 8, 3, 1, 8, -6, 12, -13, 17, -20, 22, -26, 26, -30, 29, -34, 32, -35, 33, -36]"
2026-03-06T16:49:40.677486,-55,11,11,0,384,7630307,"[114, -96, 6, 0, -8, -32, -7, -27, -7, -22, -8, -16, -10, -11, -12, -6, -15, -2, -18, 1, -21, 3, -24, 4, -27, 4, -29, 4, -30, 3, -30, 2, -29, 0, -27, -2, -24, -3, -21, -3, -17, -2, -13, 0, -11, 2, -8, 5, -7, 8, -7, 11, -7, 13, -2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 8, 1, 7, -1, 6, -4, 6, -8, 7, -11, 9, -15, 11, -18, 14, -20, 17, -20, 20, -19, 23, -17, 23, -15, 22, -13, 20, -11, 16, -10, 12, -9, 8, -9, 3, -11, -2, -13, -7, -16, -11, -20, -14, -24, -15, -29, -15, -33, -15, -36, -13, -37, -30, 0, 4, -7, 6, -7, 8, -8, 8, -10, 8, -11, 5, -12, 4, -11, 2, -9, 3, -8, 4, -7, 5, -8, 6, -9, 5, -10, 4, -11, 2, -10, 2, -9, 2, -7, 4, -6, 5, -6, 6, -7, 6, -9, 5, -9, 3, -9, 3, -7, 3, -6, 4, -5, 6, -4, 7, -4, 2, -2, 1, -1, -1, 0, -1, 0, -1, 0, 0, -1, 0, -3, 1, -8, 1, -9, 0, -9, 0, -9, 0, -8, 1, -7, 2, -6, 4, -7, 5, -8, 5, -9, 5, -10, 4, -10, 3, -9, 3, -8, 5, -7, 6, -7, 7, -8, 7, -10, 6, -11, 5, -11, 4, -9, 4, -8, 6, -7, 7, -8, 8, -9, 8, -11, 7, -13, 6, -13, -30, 0, 4, -27, 4, -26, 4, -25, 3, -24, 2, -23, 1, -22, 1, -23, 0, -23, 0, -23, 0, -22, 0, -22, 0, -21, -1, -20, -1, -20, -1, -20, 0, -21, 0, -21, 1, -20, 2, -19, 2, -18, 2, -17, 1, -17, 1, -17, 2, -17, 3, -17, 4, -16, 6, -15, 7, -14, 2, -5, 0, -2, -1, 0, 0, 0, -1, 0, -1, -2, -1, -5, -1, -13, -1, -13, -1, -13, 0, -14, 0, -15, 1, -16, 2, -16, 3, -16, 4, -16, 3, -16, 3, -16, 3, -17, 3, -19, 4, -19, 5, -20, 6, -19, 6, -19, 5, -18, 4, -19, 4, -20, 4, -21, 5, -23, 5, -23, 5, -23, 5, -23, 4, -23, 3, -24, 2, -25]"
2026-03-06T16:49:40.777375,-51,11,11,0,128,7830259,"[33, 17, 18, 0, -11, -22, -14, -27, -16, -31, -17, -34, -17, -34, -17, -34, -17, -33, -16, -30, -15, -26, -13, -22, -11, -16, -8, -11, -6, -5, -4, 1, -2, 7, -1, 13, 0, 18, 0, 22, 0, 25, -1, 27, -1, 27, -2, 27, -3, 26, -4, 24, -5, 22, -2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, 0, -24, -1, -25, -2, -26, -4, -26, -5, -24, -6, -22, -6, -18, -6, -14, -5, -9, -3, -4, 0, 2, 3, 7, 7, 12, 11, 16, 15, 19, 19, 22, 21, 24, 24, 25, 25, 25, 26, 24, 25, 22, 23, 19, 20, 16, 16, 12, 10, 7, 4, 3, -1]"
2026-03-06T16:49:41.085412,-52,11,11,0,128,8137489,"[33, 17, 18, 0, 34, -29, 28, -27, 23, -24, 18, -19, 14, -12, 11, -6, 10, 2, 10, 8, 11, 14, 14, 20, 16, 23, 19, 26, 22, 27, 25, 27, 26, 26, 25, 23, 24, 21, 21, 17, 17, 14, 13, 11, 7, 9, 2, 7, -3, 6, -9, 6, -13, 5, -4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 3, -12, 11, -11, 7, -10, 2, -9, -3, -8, -9, -8, -15, -9, -21, -10, -25, -12, -30, -14, -32, -16, -34, -17, -34, -18, -32, -17, -30, -16, -26, -14, -22, -10, -18, -5, -15, 1, -12, 8, -10, 16, -10, 24, -11, 30, -14, 35, -17, 39, -21, 41, -24]"
2026-03-06T16:49:41.294242,-56,11,11,0,128,8342287,"[33, 17, 18, 0, -7, -22, -8, -19, -10, -16, -13, -15, -16, -14, -19, -14, -20, -14, -21, -15, -22, -16, -22, -17, -20, -18, -19, -19, -17, -19, -14, -18, -12, -17, -11, -15, -10, -12, -10, -10, -11, -7, -12, -6, -14, -5, -16, -5, -17, -6, -17, -7, -18, -9, -5, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -4, -2, -14, -3, -15, -2, -17, -2, -19, -1, -20, -1, -21, 1, -22, 2, -22, 3, -22, 4, -22, 4, -21, 4, -19, 3, -18, 1, -17, -1, -17, -3, -18, -6, -19, -8, -20, -9, -22, -11, -25, -11, -27, -11, -29, -10, -30, -9, -31, -8, -31, -7, -30]"
2026-03-06T16:49:41.494291,-53,11,11,0,128,8547084,"[33, 17, 18, 0, -15, -24, -18, -28, -19, -31, -19, -33, -18, -33, -17, -32, -16, -31, -14, -28, -12, -24, -10, -19, -8, -14, -7, -8, -7, -2, -7, 4, -8, 9, -10, 14, -12, 17, -14, 19, -17, 20, -18, 20, -19, 19, -19, 17, -19, 15, -18, 12, -17, 10, -5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 5, -3, 22, -4, 22, -6, 22, -6, 21, -6, 19, -6, 16, -4, 13, -2, 10, 1, 7, 6, 5, 10, 2, 15, 0, 20, -1, 24, -1, 28, -1, 30, -1, 32, 0, 33, 1, 33, 1, 31, 1, 28, 1, 24, 0, 19, -1, 13, -4, 7, -7, 2, -9]"
2026-03-06T16:49:41.801370,-50,11,11,0,128,8854292,"[35, 49, 18, 0, -25, -8, -28, -9, -29, -11, -29, -12, -29, -12, -27, -12, -24, -12, -21, -11, -18, -9, -15, -6, -12, -3, -9, 0, -7, 4, -5, 8, -4, 12, -4, 15, -5, 18, -7, 19, -8, 20, -9, 20, -10, 19, -11, 17, -11, 15, -11, 12, -10, 10, -3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 16, 5, 16, 6, 15, 7, 13, 7, 12, 6, 10, 5, 8, 3, 7, 0, 6, -3, 6, -7, 6, -11, 7, -14, 8, -17, 9, -20, 11, -22, 12, -23, 13, -23, 14, -22, 14, -21, 13, -20, 11, -18, 8, -15, 5, -13, 0, -11, -5, -9, -9, -8]"
